,markerid,t,q,T_W8,T_WC,M,Mx,My,Mz,Mrx,Mry,Mrz,Ex,Ey,Ez,Erx,Ery,Erz,Cx,Cy,Cz,Crx,Cry,Crz,Cmx,Cmy,Cmz,Cmrx,Cmry,Cmrz
0,2,351362000000,"[ 7.20552527e-07 -5.97023181e-07 -1.89610049e-07  1.64034522e-07
  3.28863081e-07  6.67723278e-07 -2.53562200e-07  0.00000000e+00]","[[ 1.00000000e+00 -6.06243359e-07 -9.33344255e-08 -5.81399791e-07]
 [ 6.06243359e-07  1.00000000e+00  5.68327281e-14 -3.71620142e-13]
 [ 9.33344255e-08 -1.13416104e-13  1.00000000e+00  1.46100000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]","[[ 1.00000000e+00 -6.06243359e-07 -9.33344255e-08 -5.81399791e-07]
 [ 6.06243359e-07  1.00000000e+00  5.68327281e-14 -3.71620142e-13]
 [ 9.33344255e-08 -1.13416104e-13  1.00000000e+00  1.46100000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]","[[ 6.77341550e-01 -2.86262924e-04  7.35668636e-01  1.47778627e+00]
 [-7.71250297e-04  9.99999098e-01  1.09922117e-03  7.75035792e-04]
 [-7.35668288e-01 -1.31193282e-03  6.77340719e-01  1.35212156e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]",1.4777862717774257,0.0007750357921155254,1.352121561210408,-0.0016228467770948996,0.8266533004154764,0.000422627116967611,-5.813997908717446e-07,-3.716201422788884e-13,1.460999999999808,-5.684341886080802e-14,-9.333442552161841e-08,6.062433586251359e-07,-5.813997908717446e-07,-3.716201422788884e-13,1.460999999999808,-5.684341886080802e-14,-9.333442552161841e-08,6.062433586251359e-07,-0.0007741398940339686,0.10887857671778642,1.4777868434846926,-2.397450377164321,0.0010987753941185119,0.0007716614731032578
